link,rounds,win,team1_rank,team1_form_avg_latest,team1_form_range_latest,team1_form_sd_latest,team1_form_avg_event,team1_form_range_event,team1_form_sd_event,team1_win_round_percent,team1_win_ct,team1_win_t,team1_win_percent_map,team1_win_pistol_rounds,team1_lost_in_wins,team1_won_in_losses,team2_rank,team2_form_avg_latest,team2_form_range_latest,team2_form_sd_latest,team2_form_avg_event,team2_form_range_event,team2_form_sd_event,team2_win_round_percent,team2_win_ct,team2_win_t,team2_win_percent_map,team2_win_pistol_rounds,team2_lost_in_wins,team2_won_in_losses
https://www.hltv.org/matches/2343138/forze-vs-og-dreamhack-open-summer-2020-europe,0.875,2.0,28,1.08,0.16999999999999993,0.07245688373094715,1.012,0.2700000000000001,0.11166915420114908,54.4,51.81,48.19,68.4,50.0,11.1,10.83,13,1.08,0.1499999999999999,0.05787918451395111,1.004,0.3200000000000001,0.1322119510483073,47.8,42.94,57.06,38.5,38.5,8.4,10.75
https://www.hltv.org/matches/2343139/complexity-vs-heroic-dreamhack-open-summer-2020-europe,0.4375,2.0,9,1.128,0.31000000000000005,0.11122050170719426,1.1159999999999999,0.38,0.16133815419794534,54.2,53.48,46.52,61.9,50.0,9.77,12.43,19,1.1079999999999999,0.1399999999999999,0.052153619241621145,1.094,0.25,0.08933084573650918,57.7,49.61,50.39,70.6,50.0,8.5,12.8
https://www.hltv.org/matches/2343176/big-vs-sprout-esl-one-cologne-2020-europe,2.0,0.75,1,1.122,0.15999999999999992,0.07190271204899014,1.122,0.15999999999999992,0.07190271204899014,55.2,53.46,46.54,70.6,64.7,10.0,11.8,40,1.084,0.11999999999999987,0.0450555213042752,1.084,0.11999999999999987,0.0450555213042752,52.8,47.96,52.04,61.9,57.1,8.7,9.8
https://www.hltv.org/matches/2343177/og-vs-nip-esl-one-cologne-2020-europe,0.8636363636363636,1.0,12,1.078,0.11999999999999987,0.04919349550499535,1.078,0.11999999999999987,0.04919349550499535,48.1,41.45,58.55,40.0,36.7,9.33,11.11,13,1.0340000000000005,0.13000000000000012,0.057271284253105466,1.0340000000000005,0.13000000000000012,0.057271284253105466,57.3,51.16,48.84,66.7,58.3,8.0,11.0
https://www.hltv.org/matches/2343386/big-vs-nip-esl-one-cologne-2020-europe,0.4375,2.0,1,1.116,0.15999999999999992,0.07503332592921623,0.942,0.53,0.2098094373473224,54.5,53.31,46.69,66.7,63.9,10.0,11.83,13,1.034,0.14000000000000012,0.06503845016603646,1.0239999999999998,0.43,0.18283872675120005,55.0,48.57,51.43,57.1,50.0,8.0,13.67
https://www.hltv.org/matches/2344618/nip-vs-sprout-dreamhack-open-fall-2020,0.75,2.0,16,1.028,0.14000000000000012,0.054037024344425234,1.028,0.14000000000000012,0.054037024344425234,58.9,37.63,62.37,66.7,33.3,6.75,14.5,18,1.006,0.5599999999999999,0.2262299714891906,1.006,0.5599999999999999,0.2262299714891906,48.0,45.37,54.63,46.7,50.0,11.33,12.17
https://www.hltv.org/matches/2344620/fnatic-vs-og-dreamhack-open-fall-2020,0.3125,2.0,13,1.008,0.14000000000000012,0.0672309452558865,1.008,0.14000000000000012,0.0672309452558865,41.4,48.28,51.72,33.3,33.3,9.0,6.5,8,1.068,0.09000000000000008,0.04438468204234433,1.068,0.09000000000000008,0.04438468204234433,51.8,45.77,54.23,44.4,44.4,11.5,13.0
https://www.hltv.org/matches/2344622/big-vs-faze-dreamhack-open-fall-2020,0.8421052631578947,1.0,6,1.03,0.13000000000000012,0.06442049363362569,1.03,0.13000000000000012,0.06442049363362569,50.4,53.51,46.49,62.5,50.0,12.8,9.33,9,1.0219999999999998,0.18999999999999995,0.0828854631404084,1.0219999999999998,0.18999999999999995,0.0828854631404084,51.6,49.57,50.43,62.5,50.0,10.0,9.67
https://www.hltv.org/matches/2344437/furia-vs-liquid-iem-new-york-2020-north-america,0.8421052631578947,1.0,7,1.13,0.10999999999999988,0.04743416490252562,1.14,0.08999999999999986,0.0418330013267037,47.8,48.24,51.76,50.0,66.7,15.0,10.33,10,1.12,0.16999999999999993,0.06324555320336754,1.1840000000000002,0.3200000000000001,0.1322119510483073,55.4,52.34,47.66,66.7,66.7,9.8,9.67
https://www.hltv.org/matches/2344707/vitality-vs-fnatic-dreamhack-open-fall-2020,0.625,1.0,4,1.0559999999999998,0.30000000000000004,0.11844830095868833,1.2280000000000002,0.3499999999999999,0.14889593681494465,49.0,66.67,33.33,50.0,50.0,9.0,8.5,13,1.012,0.16000000000000014,0.06978538528947167,1.048,0.51,0.20957099035887566,37.4,55.88,44.12,25.0,25.0,9.0,6.0
https://www.hltv.org/matches/2344709/godsent-vs-big-dreamhack-open-fall-2020,0.8947368421052632,1.0,21,1.044,0.30999999999999994,0.11371015785759862,1.13,0.3300000000000001,0.1332291259447423,45.5,71.11,28.89,0.0,66.7,0.0,15.0,6,1.034,0.14000000000000012,0.06841052550594834,1.11,0.5300000000000001,0.2043281674170256,51.0,54.89,45.11,66.7,50.0,13.33,9.33
https://www.hltv.org/matches/2344710/og-vs-fnatic-dreamhack-open-fall-2020,0.75,2.0,8,1.0759999999999998,0.1100000000000001,0.05176871642217919,1.13,0.4500000000000001,0.17190113437671087,53.6,44.94,55.06,50.0,50.0,10.2,13.0,13,1.012,0.14000000000000012,0.06379655163094639,1.038,0.18000000000000005,0.08012490249604055,37.6,47.73,52.27,20.0,20.0,9.0,7.0
https://www.hltv.org/matches/2344712/faze-vs-godsent-dreamhack-open-fall-2020,0.6875,1.0,9,1.02,0.17000000000000015,0.08276472678623431,1.022,0.35,0.13065221008463654,50.8,51.91,48.09,55.6,50.0,10.0,11.25,21,1.0420000000000005,0.29999999999999993,0.11009087155618306,1.0379999999999998,0.37,0.13827508813954886,47.4,60.94,39.06,25.0,62.5,17.0,15.0
https://www.hltv.org/matches/2344450/furia-vs-100-thieves-iem-new-york-2020-north-america,0.6875,1.0,7,1.13,0.1299999999999999,0.05338539126015649,1.136,0.1299999999999999,0.05856620185738521,48.8,50.96,49.04,57.1,64.3,15.25,10.33,14,1.084,0.15999999999999992,0.06228964600958972,1.124,0.29000000000000004,0.1192895636675732,46.3,50.0,50.0,50.0,62.5,13.0,9.0
https://www.hltv.org/matches/2344717/vitality-vs-nip-dreamhack-open-fall-2020,0.625,1.0,4,1.0559999999999998,0.3200000000000001,0.13202272531651515,1.122,0.59,0.23058620947489464,50.9,62.5,37.5,57.1,57.1,9.25,8.5,15,1.032,0.1200000000000001,0.04919349550499542,1.042,0.27,0.10825894882179486,57.3,39.67,60.33,62.5,31.2,7.2,13.67
https://www.hltv.org/matches/2344422/virtuspro-vs-forze-iem-new-york-2020-cis,0.75,2.0,28,1.1800000000000002,0.25,0.09300537618869137,1.204,0.10000000000000007,0.039115214431215926,62.7,62.5,37.5,100.0,75.0,9.5,0.0,25,1.11,0.21,0.10124228365658287,1.072,0.25,0.12637246535539298,54.6,49.83,50.17,75.0,50.0,11.62,10.25
https://www.hltv.org/matches/2344722/og-vs-g2-dreamhack-open-fall-2020,0.5625,1.0,8,1.0759999999999998,0.10000000000000007,0.04722287581247042,1.102,0.24,0.09959919678390984,52.6,43.53,56.47,45.5,50.0,10.2,12.8,11,1.028,0.16000000000000014,0.06572670690061999,1.0459999999999998,0.31999999999999995,0.1295376393176902,47.2,42.86,57.14,66.7,66.7,15.5,7.0
https://www.hltv.org/matches/2344425/nemiga-vs-gambit-iem-new-york-2020-cis,0.875,2.0,33,1.1,0.21,0.07968688725254612,1.122,0.1399999999999999,0.05495452665613629,53.1,54.05,45.95,50.0,68.8,8.5,8.5,31,1.132,0.3200000000000001,0.12735776379946376,1.226,0.4199999999999999,0.1693517050401324,54.2,55.13,44.87,50.0,83.3,8.36,9.33
https://www.hltv.org/matches/2344724/sprout-vs-heroic-dreamhack-open-fall-2020,0.6875,2.0,20,1.096,0.15999999999999992,0.07092249290598854,1.06,0.21,0.09000000000000001,47.9,46.96,53.04,47.1,52.9,11.43,11.71,2,1.07,0.15000000000000013,0.06284902544988273,1.098,0.2599999999999999,0.1112205017071942,54.5,55.96,44.04,53.8,46.2,8.67,13.5
https://www.hltv.org/matches/2344727/big-vs-heroic-dreamhack-open-fall-2020,0.5,1.0,7,1.03,0.15000000000000013,0.0685565460040105,1.036,0.4300000000000001,0.1814662503056698,50.5,52.67,47.33,60.0,50.0,13.33,11.25,2,1.072,0.16000000000000014,0.06457553716385181,1.104,0.2699999999999999,0.11802542099056453,54.9,56.46,43.54,57.1,46.4,9.0,13.5
https://www.hltv.org/matches/2344442/virtuspro-vs-natus-vincere-iem-new-york-2020-cis,0.875,1.0,28,1.1740000000000002,0.24,0.0901665126307988,1.176,0.08000000000000007,0.03209361307176245,55.7,63.64,36.36,66.7,50.0,9.5,12.0,5,1.0759999999999998,0.31000000000000005,0.12381437719424995,1.05,0.26,0.09823441352194252,68.6,58.33,41.67,100.0,83.3,7.33,0.0
