link,rounds,win,team1_rank,team1_form_avg_latest,team1_form_range_latest,team1_form_sd_latest,team1_form_avg_event,team1_form_range_event,team1_form_sd_event,team1_win_round_percent,team1_win_ct,team1_win_t,team1_win_percent_map,team1_win_pistol_rounds,team1_lost_in_wins,team1_won_in_losses,team2_rank,team2_form_avg_latest,team2_form_range_latest,team2_form_sd_latest,team2_form_avg_event,team2_form_range_event,team2_form_sd_event,team2_win_round_percent,team2_win_ct,team2_win_t,team2_win_percent_map,team2_win_pistol_rounds,team2_lost_in_wins,team2_won_in_losses
https://www.hltv.org/matches/2342710/nemiga-vs-espada-winners-league-season-4-europe,0.5625,1,24,1.1,0.1399999999999999,0.057879184513951076,1.3159999999999998,0.28,0.12720062892926276,54.8,51.26,48.74,72.0,48.0,11.46,11.4,34,1.0419999999999998,0.2599999999999999,0.09833615815151614,1.214,0.3499999999999999,0.1320227253165151,47.0,56.9,43.1,50.0,47.2,13.38,7.75
https://www.hltv.org/matches/2342714/forze-vs-ago-eden-arena-malta-vibes-cup-1,0.625,2,25,1.068,0.1499999999999999,0.06610597552415362,1.314,0.3599999999999999,0.1548547706723948,52.6,44.18,55.82,62.9,55.7,10.95,9.85,47,1.058,0.24,0.085848704125339,1.1960000000000002,0.28,0.12033287165193055,52.7,47.01,52.99,55.6,44.4,7.5,8.33
https://www.hltv.org/matches/2342748/saw-vs-nordavind-eden-arena-malta-vibes-cup-1,0.625,1,43,1.08,0.15999999999999992,0.06595452979136457,1.068,0.17999999999999994,0.0729383301152419,50.0,56.74,43.26,46.2,34.6,8.8,11.5,41,1.046,0.07000000000000006,0.02880972058177589,1.182,0.28,0.10473776778220932,52.9,52.53,47.47,58.1,50.0,8.73,10.82
https://www.hltv.org/matches/2342613/sprout-vs-hard-legion-hellcase-cup-8,0.875,2,38,1.0759999999999998,0.10999999999999988,0.048270073544588656,1.1020000000000003,0.06000000000000005,0.024899799195977488,52.4,48.96,51.04,64.7,41.2,11.71,9.33,29,1.024,0.20000000000000007,0.08443932733033824,1.032,0.2899999999999999,0.12275992831539125,50.7,46.78,53.22,42.4,50.0,9.64,12.78
https://www.hltv.org/matches/2342614/nemiga-vs-hard-legion-hellcase-cup-8,0.5625,1,24,1.0959999999999999,0.1399999999999999,0.055497747702046386,1.128,0.15999999999999992,0.0661059755241536,54.3,50.84,49.16,70.4,51.9,11.29,10.67,29,1.028,0.20999999999999985,0.08555699854482972,1.042,0.26,0.11054410884348384,50.7,46.89,53.11,44.1,48.5,9.93,12.78
https://www.hltv.org/matches/2342816/hard-legion-vs-agf-nine-to-five-1,0.5625,1,31,1.028,0.20000000000000007,0.08167006795638171,1.168,0.44,0.17108477430794358,51.0,47.61,52.39,44.1,45.6,9.53,12.65,53,1.0539999999999998,0.20999999999999985,0.0856154191720159,1.1520000000000001,0.15999999999999992,0.05848076606885376,53.5,49.29,50.71,65.0,50.0,9.75,8.83
https://www.hltv.org/matches/2342817/gambit-youngsters-vs-alternate-attax-nine-to-five-1,0.8947368421052632,1,30,1.09,0.29000000000000004,0.13057564857200596,1.294,0.7399999999999999,0.33731291110777245,47.7,51.18,48.82,37.5,65.6,10.33,11.88,39,1.12,0.16999999999999993,0.06519202405202645,1.1440000000000001,0.18999999999999995,0.0782943165242535,53.6,49.58,50.42,62.5,59.4,12.2,11.67
https://www.hltv.org/matches/2342818/hard-legion-vs-gambit-youngsters-nine-to-five-1,0.5625,2,31,1.028,0.21000000000000008,0.08584870412533906,1.156,0.21,0.08848728722251571,51.1,47.93,52.07,44.1,44.1,9.67,12.65,30,1.086,0.28,0.12895735729302146,1.074,0.39,0.16071714283174646,48.1,52.17,47.83,41.2,67.6,11.29,11.88
https://www.hltv.org/matches/2343132/heroic-vs-mad-lions-dreamhack-open-summer-2020-europe,0.5625,1,19,1.104,0.1399999999999999,0.05458937625582468,1.104,0.1399999999999999,0.05458937625582468,55.5,53.42,46.58,70.0,40.0,10.67,9.33,23,1.0180000000000002,0.2699999999999999,0.10425929215182693,1.0180000000000002,0.2699999999999999,0.10425929215182693,58.0,65.52,34.48,50.0,50.0,5.0,13.0
https://www.hltv.org/matches/2343161/avant-vs-order-dreamhack-open-summer-2020-oceania,0.4375,1,87,1.0979999999999999,0.18999999999999995,0.07190271204899018,1.016,0.3699999999999999,0.14415269681833912,55.5,53.61,46.39,66.7,50.0,12.33,8.0,66,1.166,0.2,0.08080841540334764,1.054,0.15999999999999992,0.06503845016603638,56.6,51.93,48.07,72.7,77.3,8.83,15.67
https://www.hltv.org/matches/2343133/forze-vs-spirit-dreamhack-open-summer-2020-europe,0.8125,1,28,1.0739999999999998,0.18999999999999995,0.08018728078691778,0.948,0.2700000000000001,0.12755391017134682,53.2,43.65,56.35,62.1,58.6,10.44,9.82,20,1.1,0.21,0.08803408430829499,0.9840000000000002,0.38,0.1721336689901194,52.2,49.48,50.52,71.4,64.3,11.4,8.5
